date,service_period,forecast_covers,actual_covers,forecast_sales,actual_sales,reservation_count,walk_in_ratio,delivery_order_volume,promo_flag,local_event_flag,weather_impact_score,is_holiday_x,is_weekend,is_holiday_y,holiday_name,is_holiday_eve,is_long_weekend,is_school_break,is_payday_window,season,tourism_pressure_score,forecast_required_headcount_total,required_headcount_total,forecast_required_role_garzon,forecast_required_role_host,forecast_required_role_cajero,forecast_required_role_cocinero_linea,forecast_required_role_ayudante_cocina,forecast_required_role_runner,forecast_required_role_copero,forecast_required_role_jefe_turno,required_role_garzon,required_role_host,required_role_cajero,required_role_cocinero_linea,required_role_ayudante_cocina,required_role_runner,required_role_copero,required_role_jefe_turno,scheduled_headcount_total,scheduled_overtime_hours,scheduled_avg_consecutive_work_days,scheduled_avg_demand_pressure,scheduled_delivery_orders_seen,scheduled_role_ayudante_cocina,scheduled_role_cajero,scheduled_role_cocinero_linea,scheduled_role_copero,scheduled_role_garzon,scheduled_role_host,scheduled_role_jefe_turno,scheduled_role_runner,actual_headcount_total,actual_overtime_hours,actual_avg_consecutive_work_days,actual_avg_demand_pressure,actual_delivery_orders_seen,actual_role_ayudante_cocina,actual_role_cajero,actual_role_cocinero_linea,actual_role_copero,actual_role_garzon,actual_role_host,actual_role_jefe_turno,actual_role_runner,avg_hr_mean_bpm,avg_hrv_rmssd_ms,avg_sleep_duration_hours,avg_sleep_efficiency_pct,avg_stress_score,avg_steps,avg_fatigue_proxy,avg_age,avg_bmi,avg_distance_to_work_km,cross_trained_available,absent_count_total,short_notice_absent_count,absentee_rate,short_notice_absentee_rate,deficit_count_total,has_deficit_total,deficit_role_garzon,has_deficit_role_garzon,deficit_role_cocinero_linea,has_deficit_role_cocinero_linea,deficit_role_jefe_turno,has_deficit_role_jefe_turno,day_of_week,is_friday,is_weekend_flag,is_peak_service,forecast_covers_lag1,forecast_covers_lag7,forecast_sales_lag1,forecast_sales_lag7,reservation_count_lag1,reservation_count_lag7,delivery_order_volume_lag1,delivery_order_volume_lag7,absentee_rate_lag1,absentee_rate_lag7,short_notice_absentee_rate_lag1,short_notice_absentee_rate_lag7,actual_headcount_total_lag1,actual_headcount_total_lag7,deficit_count_total_lag1,deficit_count_total_lag7
2025-07-04,19_21,84,85,1820000,1708129,32,0.39,28,False,False,-0.08,False,False,False,0,False,False,True,False,winter,0.65,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,25,0.0,2.88,0.8436,28.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,24,0.0,2.875,0.8554166666666667,28.0,3.0,2.0,4.0,2.0,8.0,2.0,1.0,2.0,76.648,33.216,6.367999999999999,76.476,65.76,11195.52,39.6,31.12,26.896,8.192,9,1.0,1.0,0.04,0.04,0,0,0.0,0,0.0,0,0.0,0,4,1,0,1,67.0,0.0,1448500.0,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
2025-07-05,19_21,88,90,1884500,1925528,44,0.56,27,False,False,-0.1,False,True,False,0,False,False,True,False,winter,0.65,24,24,8,2,2,4,3,2,2,1,8,2,2,4,3,2,2,1,26,1.9000000000000001,3.0,0.8507692307692308,27.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,24,1.9000000000000001,2.9583333333333335,0.8195833333333334,27.0,2.0,2.0,5.0,2.0,9.0,2.0,1.0,1.0,76.50769230769231,34.26153846153846,6.476923076923077,76.5,72.61923076923077,11055.038461538461,43.66923076923077,31.307692307692307,26.146153846153844,8.503846153846153,8,2.0,0.0,0.07692307692307693,0.0,0,0,0.0,0,0.0,0,0.0,0,5,0,1,1,84.0,0.0,1820000.0,0.0,32.0,0.0,28.0,0.0,0.04,0.0,0.04,0.0,24.0,0.0,0.0,0.0
2025-07-06,19_21,91,75,1940000,1648044,37,0.51,27,False,False,-0.04,False,True,False,0,False,False,True,False,winter,0.65,24,23,8,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,26,0.6,3.8076923076923075,0.8707692307692307,27.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,26,0.6,3.8076923076923075,0.8707692307692307,27.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,77.4,32.13846153846154,6.453846153846154,76.00384615384615,72.59615384615384,11551.346153846154,45.98846153846154,30.5,27.073076923076922,7.43076923076923,11,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,0,1,1,88.0,0.0,1884500.0,0.0,44.0,0.0,27.0,0.0,0.07692307692307693,0.0,0.0,0.0,24.0,0.0,0.0,0.0
2025-07-07,19_21,65,61,1430500,1357317,24,0.27,24,False,False,-0.08,False,False,False,0,False,False,True,False,winter,0.65,20,19,6,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,22,1.4,4.363636363636363,0.755909090909091,24.0,2.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,22,1.4,4.363636363636363,0.755909090909091,24.0,2.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,77.12727272727273,33.00909090909091,6.404545454545455,76.37727272727273,69.55454545454546,11541.818181818182,46.47272727272727,31.318181818181817,26.83181818181818,7.309090909090909,7,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,91.0,0.0,1940000.0,0.0,37.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
2025-07-08,19_21,83,80,1773000,1626218,38,0.47,25,False,False,-0.0,False,False,False,0,False,False,True,False,winter,0.65,23,22,7,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,25,1.2,4.44,0.834,25.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,25,1.2,4.44,0.834,25.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,77.332,32.504,6.436,76.292,71.4,11211.04,49.236000000000004,30.56,27.504,7.388,8,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,1,65.0,82.0,1430500.0,1745000.0,24.0,33.0,24.0,24.0,0.0,0.0,0.0,0.0,22.0,25.0,0.0,0.0
2025-07-09,19_21,91,110,1911500,2323801,41,0.54,24,False,False,0.07,False,False,False,0,False,False,True,False,winter,0.65,23,25,7,2,2,4,3,2,2,1,8,2,2,5,3,2,2,1,25,2.6,3.96,0.9048,24.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,24,2.6,3.75,0.9170833333333334,24.0,3.0,2.0,4.0,2.0,8.0,2.0,1.0,2.0,77.108,33.916,6.48,76.932,67.92399999999999,10655.44,46.008,31.48,26.631999999999998,8.664,10,1.0,0.0,0.04,0.0,1,1,0.0,0,1.0,1,0.0,0,2,0,0,1,83.0,74.0,1773000.0,1559000.0,38.0,38.0,25.0,20.0,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0
2025-07-10,19_21,70,62,1542000,1503375,33,0.64,26,False,False,0.0,False,False,False,0,False,False,True,False,winter,0.65,22,19,6,2,2,4,3,2,2,1,5,2,2,3,2,2,2,1,24,1.5,4.666666666666667,0.7441666666666666,26.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,22,1.5,4.2272727272727275,0.7613636363636364,26.0,2.0,2.0,5.0,2.0,6.0,2.0,1.0,2.0,77.43333333333334,32.733333333333334,6.4375,76.16250000000001,69.03333333333333,11291.791666666666,48.4125,30.291666666666668,27.520833333333332,8.904166666666667,8,2.0,0.0,0.08333333333333333,0.0,0,0,0.0,0,0.0,0,0.0,0,3,0,0,1,91.0,67.0,1911500.0,1448500.0,41.0,27.0,24.0,22.0,0.04,0.0,0.0,0.0,24.0,22.0,1.0,0.0
2025-07-11,19_21,93,81,1929500,1642699,31,0.49,22,False,False,-0.07,False,False,False,0,False,False,True,False,winter,0.65,23,22,7,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,25,1.1,4.64,0.9124,22.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,24,1.1,4.375,0.9341666666666667,22.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,77.512,33.676,6.5120000000000005,76.256,70.844,11518.76,49.3,31.88,26.22,7.6160000000000005,9,1.0,1.0,0.04,0.04,0,0,0.0,0,0.0,0,0.0,0,4,1,0,1,70.0,84.0,1542000.0,1820000.0,33.0,32.0,26.0,28.0,0.08333333333333333,0.04,0.0,0.04,22.0,24.0,0.0,0.0
2025-07-12,19_21,111,120,2310000,2664898,52,0.45,27,False,True,0.03,False,True,False,0,False,False,True,False,winter,0.65,28,28,10,2,2,5,4,2,2,1,10,2,2,5,4,2,2,1,30,1.7000000000000002,4.866666666666666,0.8226666666666667,27.0,4.0,2.0,6.0,2.0,11.0,2.0,1.0,2.0,28,0.9,4.357142857142857,0.8150000000000001,27.0,2.0,2.0,6.0,2.0,11.0,2.0,1.0,2.0,77.17333333333333,32.29666666666667,6.510000000000001,76.94666666666667,72.49333333333334,11491.066666666668,50.96,30.533333333333335,26.936666666666667,8.173333333333334,12,2.0,1.0,0.06666666666666667,0.03333333333333333,0,0,0.0,0,0.0,0,0.0,0,5,0,1,1,93.0,88.0,1929500.0,1884500.0,31.0,44.0,22.0,27.0,0.04,0.07692307692307693,0.04,0.0,24.0,24.0,0.0,0.0
2025-07-13,19_21,89,93,1931500,2031036,46,0.47,30,False,False,0.0,False,True,False,0,False,False,True,False,winter,0.65,24,25,8,2,2,4,3,2,2,1,8,2,2,5,3,2,2,1,26,0.0,5.8076923076923075,0.855,30.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,23,0.0,5.3478260869565215,0.8447826086956521,30.0,2.0,1.0,5.0,2.0,8.0,2.0,1.0,2.0,78.43461538461538,30.861538461538462,6.411538461538461,75.48461538461538,76.22307692307692,11754.923076923076,55.95769230769231,30.423076923076923,27.161538461538463,7.9423076923076925,10,3.0,3.0,0.11538461538461539,0.11538461538461539,2,1,0.0,0,0.0,0,0.0,0,6,0,1,1,111.0,91.0,2310000.0,1940000.0,52.0,37.0,27.0,27.0,0.06666666666666667,0.0,0.03333333333333333,0.0,28.0,26.0,0.0,0.0
2025-07-14,19_21,77,88,1681000,1928403,29,0.4,27,False,False,-0.04,False,False,False,0,False,False,True,True,winter,0.65,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,24,0.0,5.375,0.8108333333333334,27.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,22,0.0,4.818181818181818,0.8286363636363636,27.0,2.0,2.0,5.0,2.0,6.0,2.0,1.0,2.0,77.64583333333333,33.11666666666667,6.504166666666666,76.19583333333334,69.44583333333334,11202.583333333334,52.074999999999996,30.333333333333332,26.020833333333332,9.433333333333334,7,2.0,1.0,0.08333333333333333,0.041666666666666664,1,1,1.0,1,0.0,0,0.0,0,0,0,0,1,89.0,65.0,1931500.0,1430500.0,46.0,24.0,30.0,24.0,0.11538461538461539,0.0,0.11538461538461539,0.0,23.0,22.0,2.0,0.0
2025-07-15,19_21,82,97,1754500,2053657,42,0.61,25,False,False,-0.1,False,False,False,0,True,False,True,True,winter,0.65,23,25,7,2,2,4,3,2,2,1,8,2,2,5,3,2,2,1,25,0.0,5.08,0.8264,25.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,25,0.0,5.08,0.8264,25.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,77.788,32.732,6.444,75.74,68.972,11362.84,50.571999999999996,31.28,26.964000000000002,7.42,11,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,1,77.0,83.0,1681000.0,1773000.0,29.0,38.0,27.0,25.0,0.08333333333333333,0.0,0.041666666666666664,0.0,22.0,25.0,1.0,0.0
2025-07-16,19_21,80,83,1746000,1739371,37,0.36,28,False,False,-0.11,True,False,True,Virgen del Carmen,False,False,True,False,winter,0.85,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,25,0.0,6.24,0.804,28.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,23,0.0,5.391304347826087,0.8208695652173914,28.0,2.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,78.556,32.336,6.5120000000000005,75.82,73.132,11500.0,56.092,30.24,26.408,8.027999999999999,11,2.0,2.0,0.08,0.08,0,0,0.0,0,0.0,0,0.0,0,2,0,0,1,82.0,91.0,1754500.0,1911500.0,42.0,41.0,25.0,24.0,0.0,0.04,0.0,0.0,25.0,24.0,0.0,1.0
2025-07-17,19_21,66,70,1506000,1451085,27,0.35,30,False,False,-0.16,False,False,False,0,False,False,True,False,winter,0.65,22,22,6,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,24,0.9,5.333333333333333,0.7025,30.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,23,0.9,4.826086956521739,0.7013043478260869,30.0,2.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,78.44166666666666,32.295833333333334,6.466666666666666,75.22916666666667,68.13333333333334,11089.833333333334,50.541666666666664,31.541666666666668,27.59583333333333,9.2875,9,1.0,1.0,0.041666666666666664,0.041666666666666664,0,0,0.0,0,0.0,0,0.0,0,3,0,0,1,80.0,70.0,1746000.0,1542000.0,37.0,33.0,28.0,26.0,0.08,0.08333333333333333,0.08,0.0,23.0,22.0,0.0,0.0
2025-07-18,19_21,87,87,1837500,1817059,31,0.64,24,False,False,-0.22,False,False,False,0,False,False,True,False,winter,0.65,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,25,0.0,6.72,0.8715999999999999,24.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,20,0.0,4.9,0.9275,24.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,78.488,32.604,6.468,74.676,75.084,11492.96,57.424,31.84,26.1,8.16,7,5.0,5.0,0.2,0.2,3,1,1.0,1,0.0,0,0.0,0,4,1,0,1,66.0,93.0,1506000.0,1929500.0,27.0,31.0,30.0,22.0,0.041666666666666664,0.04,0.041666666666666664,0.04,23.0,24.0,0.0,0.0
2025-07-19,19_21,89,99,1836500,2057431,36,0.32,20,False,False,-0.17,False,True,False,0,False,False,True,False,winter,0.65,23,24,7,2,2,4,3,2,2,1,8,2,2,4,3,2,2,1,25,0.0,6.04,0.8887999999999999,20.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,24,0.0,5.791666666666667,0.8845833333333334,20.0,2.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,78.308,32.572,6.436,75.07600000000001,77.172,11394.12,55.88,30.44,26.044,6.72,8,1.0,1.0,0.04,0.04,0,0,0.0,0,0.0,0,0.0,0,5,0,1,1,87.0,111.0,1837500.0,2310000.0,31.0,52.0,24.0,27.0,0.2,0.06666666666666667,0.2,0.03333333333333333,20.0,28.0,3.0,0.0
2025-07-20,19_21,83,79,1744500,1726079,41,0.38,22,False,False,-0.05,False,True,False,0,False,False,True,False,winter,0.65,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,25,0.0,6.88,0.834,22.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,21,0.0,5.428571428571429,0.877142857142857,22.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,78.436,31.884,6.44,74.032,75.296,11343.8,57.58,30.96,26.324,7.247999999999999,9,4.0,2.0,0.16,0.08,2,1,2.0,1,0.0,0,0.0,0,6,0,1,1,89.0,89.0,1836500.0,1931500.0,36.0,46.0,20.0,30.0,0.04,0.11538461538461539,0.04,0.11538461538461539,24.0,23.0,0.0,2.0
2025-07-21,19_21,68,64,1514500,1316477,39,0.32,27,True,False,0.03,False,False,False,0,False,False,False,False,winter,0.55,22,22,6,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,24,1.0,5.291666666666667,0.72125,27.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,23,1.0,4.913043478260869,0.7195652173913044,27.0,2.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,78.32083333333334,32.25833333333333,6.391666666666667,74.69583333333334,69.41250000000001,10816.291666666666,49.8125,31.25,27.120833333333334,8.045833333333333,8,1.0,0.0,0.041666666666666664,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,83.0,77.0,1744500.0,1681000.0,41.0,29.0,22.0,27.0,0.16,0.08333333333333333,0.08,0.041666666666666664,21.0,22.0,2.0,1.0
2025-07-22,19_21,80,83,1698500,1640887,30,0.48,23,False,False,0.08,False,False,False,0,False,False,False,False,winter,0.55,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,24,2.3,6.666666666666667,0.8383333333333334,23.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,21,1.4,4.809523809523809,0.8552380952380952,23.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,2.0,78.14583333333333,31.554166666666664,6.379166666666666,75.47916666666667,73.88333333333334,10956.458333333334,54.9,32.125,27.170833333333334,7.758333333333333,5,3.0,3.0,0.125,0.125,2,1,1.0,1,0.0,0,0.0,0,1,0,0,1,68.0,82.0,1514500.0,1754500.0,39.0,42.0,27.0,25.0,0.041666666666666664,0.0,0.0,0.0,23.0,25.0,0.0,0.0
2025-07-23,19_21,73,71,1569000,1563446,34,0.46,23,False,False,-0.01,False,False,False,0,False,False,False,False,winter,0.55,22,22,6,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,24,0.9,6.541666666666667,0.7745833333333333,23.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,21,0.0,5.9523809523809526,0.7304761904761905,23.0,2.0,1.0,5.0,1.0,7.0,2.0,1.0,2.0,77.94166666666666,32.275,6.458333333333333,75.16666666666667,75.46666666666667,11180.375,55.6625,30.375,26.75,9.450000000000001,7,3.0,3.0,0.125,0.125,1,1,0.0,0,0.0,0,0.0,0,2,0,0,1,80.0,80.0,1698500.0,1746000.0,30.0,37.0,23.0,28.0,0.125,0.08,0.125,0.08,21.0,23.0,2.0,0.0
2025-07-24,19_21,85,84,1829000,1772936,32,0.8,27,False,False,-0.0,False,False,False,0,False,False,False,False,winter,0.55,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,25,0.8,5.76,0.8532,27.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,23,0.8,5.086956521739131,0.8004347826086956,27.0,3.0,2.0,5.0,2.0,8.0,1.0,0.0,2.0,77.46,33.232,6.484,75.316,71.984,11310.92,51.22,31.8,26.768,7.496,9,2.0,1.0,0.08,0.04,0,0,0.0,0,0.0,0,1.0,1,3,0,0,1,73.0,66.0,1569000.0,1506000.0,34.0,27.0,23.0,30.0,0.125,0.041666666666666664,0.125,0.041666666666666664,21.0,23.0,1.0,0.0
2025-07-25,19_21,90,104,1893000,2109406,37,0.37,24,False,False,0.05,False,False,False,0,False,False,False,False,winter,0.55,23,25,7,2,2,4,3,2,2,1,8,2,2,5,3,2,2,1,25,0.0,8.16,0.9016,24.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,22,0.0,6.2272727272727275,0.9445454545454546,24.0,2.0,2.0,5.0,2.0,6.0,2.0,1.0,2.0,78.468,31.924,6.572,74.612,73.42,11358.76,56.86,31.8,25.564,7.612,8,3.0,3.0,0.12,0.12,3,1,2.0,1,0.0,0,0.0,0,4,1,0,1,85.0,87.0,1829000.0,1837500.0,32.0,31.0,27.0,24.0,0.08,0.2,0.04,0.2,23.0,20.0,0.0,3.0
2025-07-26,19_21,98,92,2060000,1968975,32,0.53,26,False,False,-0.11,False,True,False,0,False,False,False,False,winter,0.55,25,24,8,2,2,5,3,2,2,1,8,2,2,4,3,2,2,1,27,1.7000000000000002,6.925925925925926,0.8611111111111112,26.0,3.0,2.0,6.0,2.0,9.0,2.0,1.0,2.0,24,1.3,6.5,0.8458333333333333,26.0,2.0,2.0,6.0,1.0,8.0,2.0,1.0,2.0,78.1148148148148,33.029629629629625,6.52962962962963,75.03703703703704,77.10370370370372,11369.592592592593,55.82592592592592,30.296296296296298,26.418518518518518,8.22962962962963,7,3.0,3.0,0.1111111111111111,0.1111111111111111,0,0,0.0,0,0.0,0,0.0,0,5,0,1,1,90.0,89.0,1893000.0,1836500.0,37.0,36.0,24.0,20.0,0.12,0.04,0.12,0.04,22.0,24.0,3.0,0.0
2025-07-27,19_21,84,106,1763000,2176374,44,0.36,22,False,False,0.01,False,True,False,0,False,False,False,False,winter,0.55,23,26,7,2,2,4,3,2,2,1,9,2,2,5,3,2,2,1,25,0.8,8.12,0.8436,22.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,22,0.8,7.409090909090909,0.8272727272727273,22.0,2.0,2.0,4.0,2.0,8.0,1.0,1.0,2.0,79.27600000000001,30.68,6.476,73.788,79.072,11379.96,59.903999999999996,31.2,26.72,9.544,7,3.0,3.0,0.12,0.12,4,1,1.0,1,1.0,1,0.0,0,6,0,1,1,98.0,83.0,2060000.0,1744500.0,32.0,41.0,26.0,22.0,0.1111111111111111,0.16,0.1111111111111111,0.08,24.0,21.0,0.0,2.0
2025-07-28,19_21,72,84,1626500,1847568,35,0.43,31,False,False,-0.05,False,False,False,0,False,False,False,False,winter,0.55,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,24,3.0,7.666666666666667,0.7616666666666667,31.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,21,3.0,6.333333333333333,0.8152380952380953,31.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,78.825,31.204166666666666,6.545833333333333,74.71666666666667,71.49583333333334,11078.708333333334,54.362500000000004,30.791666666666668,26.3875,6.941666666666666,8,3.0,1.0,0.125,0.041666666666666664,2,1,2.0,1,0.0,0,0.0,0,0,0,0,1,84.0,68.0,1763000.0,1514500.0,44.0,39.0,22.0,27.0,0.12,0.041666666666666664,0.12,0.0,22.0,23.0,4.0,0.0
2025-07-29,19_21,53,61,1256000,1493115,28,0.44,29,False,False,-0.2,False,False,False,0,False,False,False,True,winter,0.55,19,19,5,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,21,0.9,7.714285714285714,0.6571428571428571,29.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,18,0.9,5.611111111111111,0.6855555555555556,29.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,78.20476190476191,32.45238095238095,6.538095238095239,74.65714285714286,68.79047619047618,11064.238095238095,52.36190476190476,30.904761904761905,26.200000000000003,7.352380952380953,7,3.0,2.0,0.14285714285714285,0.09523809523809523,1,1,1.0,1,0.0,0,0.0,0,1,0,0,1,72.0,80.0,1626500.0,1698500.0,35.0,30.0,31.0,23.0,0.125,0.125,0.041666666666666664,0.125,21.0,21.0,2.0,2.0
2025-07-30,19_21,77,80,1643000,1610210,39,0.63,23,False,False,-0.04,False,False,False,0,False,False,False,True,winter,0.55,22,22,6,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,24,1.2,6.875,0.8108333333333334,23.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,23,1.2,5.869565217391305,0.8086956521739131,23.0,2.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,77.79583333333333,32.35,6.516666666666667,75.49583333333334,71.54166666666667,11119.25,52.7875,29.916666666666668,26.962500000000002,9.25,8,1.0,1.0,0.041666666666666664,0.041666666666666664,0,0,0.0,0,0.0,0,0.0,0,2,0,0,1,53.0,73.0,1256000.0,1569000.0,28.0,34.0,29.0,23.0,0.14285714285714285,0.125,0.09523809523809523,0.125,18.0,21.0,1.0,1.0
2025-07-31,19_21,80,92,1755500,2048912,38,0.64,29,False,False,-0.04,False,False,False,0,False,False,False,False,winter,0.55,23,24,7,2,2,4,3,2,2,1,7,2,2,5,3,2,2,1,25,0.6,6.68,0.804,29.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,23,0.6,5.478260869565218,0.7930434782608696,29.0,3.0,2.0,4.0,2.0,8.0,1.0,1.0,2.0,78.044,33.172,6.5120000000000005,76.036,71.1,11425.32,50.9,32.4,25.836,7.568,10,2.0,0.0,0.08,0.0,1,1,0.0,0,1.0,1,0.0,0,3,0,0,1,77.0,85.0,1643000.0,1829000.0,39.0,32.0,23.0,27.0,0.041666666666666664,0.08,0.041666666666666664,0.04,23.0,23.0,0.0,0.0
2025-08-01,19_21,101,105,2144000,2231039,40,0.41,29,False,False,-0.05,False,False,False,0,False,False,False,True,winter,0.35,25,25,8,2,2,5,3,2,2,1,8,2,2,5,3,2,2,1,27,0.8,6.666666666666667,0.8722222222222222,29.0,3.0,2.0,6.0,2.0,9.0,2.0,1.0,2.0,25,0.8,5.36,0.8824000000000001,29.0,2.0,2.0,6.0,2.0,8.0,2.0,1.0,2.0,77.87777777777777,33.37777777777778,6.544444444444444,75.80740740740741,70.67777777777778,11400.444444444445,51.71851851851852,30.925925925925927,25.614814814814817,8.755555555555556,10,2.0,2.0,0.07407407407407407,0.07407407407407407,0,0,0.0,0,0.0,0,0.0,0,4,1,0,1,80.0,90.0,1755500.0,1893000.0,38.0,37.0,29.0,24.0,0.08,0.12,0.0,0.12,23.0,22.0,1.0,3.0
2025-08-02,19_21,113,115,2242500,2156924,46,0.44,16,False,False,0.11,False,True,False,0,False,False,False,True,winter,0.35,26,26,9,2,2,5,3,2,2,1,9,2,2,5,3,2,2,1,28,0.7,8.0,0.8878571428571428,16.0,3.0,2.0,6.0,2.0,10.0,2.0,1.0,2.0,22,0.7,4.181818181818182,0.8845454545454546,16.0,2.0,1.0,6.0,2.0,7.0,1.0,1.0,2.0,78.60714285714286,31.95,6.489285714285714,74.77499999999999,76.72142857142856,11513.57142857143,56.83571428571429,31.571428571428573,26.428571428571427,8.1,10,6.0,5.0,0.21428571428571427,0.17857142857142858,4,1,2.0,1,0.0,0,0.0,0,5,0,1,1,101.0,98.0,2144000.0,2060000.0,40.0,32.0,29.0,26.0,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.1111111111111111,25.0,24.0,0.0,0.0
2025-08-03,19_21,81,102,1707500,2136284,34,0.41,22,False,False,-0.04,False,True,False,0,False,False,False,False,winter,0.35,23,25,7,2,2,4,3,2,2,1,8,2,2,5,3,2,2,1,25,1.2000000000000002,8.96,0.8168000000000001,22.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,18,0.0,6.111111111111111,0.8055555555555556,22.0,1.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,78.904,30.912,6.436,74.332,78.348,11558.84,61.224,30.0,26.78,8.664,9,7.0,5.0,0.28,0.2,7,1,1.0,1,2.0,1,0.0,0,6,0,1,1,113.0,84.0,2242500.0,1763000.0,46.0,44.0,16.0,22.0,0.21428571428571427,0.12,0.17857142857142858,0.12,22.0,22.0,4.0,4.0
2025-08-04,19_21,74,85,1559000,1774915,41,0.61,20,False,False,0.09,False,False,False,0,False,False,False,False,winter,0.35,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,24,0.0,8.958333333333334,0.7791666666666667,20.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,20,0.0,6.25,0.73,20.0,1.0,2.0,5.0,1.0,7.0,1.0,1.0,2.0,79.6125,31.316666666666666,6.479166666666667,74.55416666666666,73.3875,11089.208333333334,56.90416666666667,31.125,26.891666666666666,7.241666666666667,8,4.0,1.0,0.16666666666666666,0.041666666666666664,3,1,0.0,0,0.0,0,0.0,0,0,0,0,1,81.0,72.0,1707500.0,1626500.0,34.0,35.0,22.0,31.0,0.28,0.125,0.2,0.041666666666666664,18.0,21.0,7.0,2.0
